id_vente;date_mut;nat_mut;val_fonc;id_bien_immo
25013;2020-02-07 00:00:00;Vente;505000;25013
25014;2020-02-06 00:00:00;Vente;85000;25014
25015;2020-02-21 00:00:00;Vente;144000;25015
25016;2020-02-14 00:00:00;Vente;212000;25016
25017;2020-02-14 00:00:00;Vente;185000;25017
25018;2020-02-20 00:00:00;Vente;148000;25018
25019;2020-02-24 00:00:00;Vente;183500;25019
25020;2020-02-24 00:00:00;Vente;237000;25020
25021;2020-01-31 00:00:00;Vente;95000;25021
25022;2020-02-04 00:00:00;Vente;589496;25022
25023;2020-02-13 00:00:00;Vente;285000;25023
25024;2020-02-17 00:00:00;Vente;332500;25024
25025;2020-01-31 00:00:00;Vente;305000;25025
25026;2020-02-06 00:00:00;Vente;336000;25026
25027;2020-02-03 00:00:00;Vente;105000;25027
25028;2020-02-18 00:00:00;Vente;156000;25028
25029;2020-02-21 00:00:00;Vente;195365;25029
25030;2020-02-07 00:00:00;Vente;178200;25030
25031;2020-02-12 00:00:00;Vente;100000;25031
25032;2020-01-28 00:00:00;Vente;163000;25032
25033;2020-02-21 00:00:00;Vente;149000;25033
25034;2020-01-31 00:00:00;Vente;262000;25034
25035;2020-02-28 00:00:00;Vente;295000;25035
25036;2020-02-04 00:00:00;Vente;135000;25036
25037;2020-02-12 00:00:00;Vente;90000;25037
25038;2020-02-03 00:00:00;Vente;192000;25038
25039;2020-02-05 00:00:00;Vente;305510;25039
25040;2020-02-26 00:00:00;Vente;250000;25040
25041;2020-02-26 00:00:00;Vente;400000;25041
25042;2020-02-25 00:00:00;Vente;240000;25042
25043;2020-02-04 00:00:00;Vente;295000;25043
25044;2020-02-28 00:00:00;Vente;280000;25044
25045;2020-02-20 00:00:00;Vente;510000;25045
25046;2020-02-11 00:00:00;Vente;302300;25046
25047;2020-02-26 00:00:00;Vente;227000;25047
25048;2020-03-02 00:00:00;Vente;115000;25048
25049;2020-02-28 00:00:00;Vente;363000;25049
25050;2020-02-27 00:00:00;Vente;270000;25050
25051;2020-02-18 00:00:00;Vente;109000;25051
25052;2020-02-11 00:00:00;Vente;169000;25052
25053;2020-02-28 00:00:00;Vente;230000;25053
25054;2020-03-03 00:00:00;Vente;483000;25054
25055;2020-02-25 00:00:00;Vente;212000;25055
25056;2020-02-27 00:00:00;Vente;220000;25056
25057;2020-02-27 00:00:00;Vente;212000;25057
25058;2020-02-19 00:00:00;Vente;342210;25058
25059;2020-02-18 00:00:00;Vente;150000;25059
25060;2020-02-04 00:00:00;Vente;140000;25060
25061;2020-03-02 00:00:00;Vente;117700;25061
25062;2020-02-27 00:00:00;Vente;82000;25062
25063;2020-02-26 00:00:00;Vente;329000;25063
25064;2020-03-02 00:00:00;Vente;340000;25064
25065;2020-02-27 00:00:00;Vente;139000;25065
25066;2020-02-26 00:00:00;Vente;93880;25066
25067;2020-02-13 00:00:00;Vente;225000;25067
25068;2020-02-14 00:00:00;Vente;290000;25068
25069;2020-02-26 00:00:00;Vente;100000;25069
25070;2020-02-27 00:00:00;Vente;220000;25070
25071;2020-02-27 00:00:00;Vente;200000;25071
25072;2020-04-30 00:00:00;Vente;235000;25072
25073;2020-05-19 00:00:00;Vente;188678;25073
25074;2020-06-18 00:00:00;Vente;162000;25074
25075;2020-06-04 00:00:00;Vente;110200;25075
25076;2020-06-12 00:00:00;Vente;164000;25076
25077;2020-06-22 00:00:00;Vente;282000;25077
25078;2020-06-15 00:00:00;Vente;583000;25078
25079;2020-06-25 00:00:00;Vente;155000;25079
25080;2020-01-09 00:00:00;Vente;298000;25080
25081;2020-01-03 00:00:00;Vente;43000;25081
25082;2020-01-10 00:00:00;Vente;275000;25082
25083;2020-01-13 00:00:00;Vente;218000;25083
25084;2020-01-08 00:00:00;Vente;114000;25084
25085;2020-01-20 00:00:00;Vente;317000;25085
25086;2020-01-09 00:00:00;Vente;408000;25086
25087;2020-01-08 00:00:00;Vente;207000;25087
25088;2020-01-23 00:00:00;Vente;465000;25088
25089;2020-01-20 00:00:00;Vente;154470;25089
25090;2020-01-24 00:00:00;Vente;94000;25090
25091;2020-01-15 00:00:00;Vente;245500;25091
25092;2020-01-17 00:00:00;Vente;332500;25092
25093;2020-01-27 00:00:00;Vente;160000;25093
25094;2020-01-23 00:00:00;Vente;109500;25094
25095;2020-01-23 00:00:00;Vente;255850;25095
25096;2020-01-23 00:00:00;Vente;173800;25096
25097;2020-01-30 00:00:00;Vente;180000;25097
25098;2020-01-31 00:00:00;Vente;162000;25098
25099;2020-01-13 00:00:00;Vente;235000;25099
25100;2020-01-27 00:00:00;Vente;147000;25100
25101;2020-01-24 00:00:00;Vente;157500;25101
25102;2020-01-23 00:00:00;Vente;268000;25102
25103;2020-01-24 00:00:00;Vente;262000;25103
25104;2020-01-09 00:00:00;Vente;164500;25104
25105;2020-01-06 00:00:00;Vente;153000;25105
25106;2020-01-28 00:00:00;Vente;98000;25106
25107;2020-01-24 00:00:00;Vente;105000;25107
25108;2020-01-31 00:00:00;Vente;194000;25108
25109;2020-01-30 00:00:00;Vente;92740;25109
25110;2020-01-29 00:00:00;Vente;91800;25110
25111;2020-01-09 00:00:00;Vente;175000;25111
25112;2020-01-30 00:00:00;Vente;84000;25112
25113;2020-01-10 00:00:00;Vente;157770;25113
25114;2020-01-30 00:00:00;Vente;275400;25114
25115;2020-02-03 00:00:00;Vente;195000;25115
25116;2020-01-24 00:00:00;Vente;380270.9;25116
25117;2020-01-27 00:00:00;Vente;212000;25117
25118;2020-01-31 00:00:00;Vente;341450;25118
25119;2020-02-06 00:00:00;Vente;185455.2;25119
25120;2020-01-17 00:00:00;Vente;109650.23;25120
25121;2020-02-05 00:00:00;Vente;345000;25121
25122;2020-02-10 00:00:00;Vente;121785;25122
25123;2020-01-23 00:00:00;Vente;455450;25123
25124;2020-02-14 00:00:00;Vente;167000;25124
25125;2020-01-22 00:00:00;Vente;95000;25125
25126;2020-01-31 00:00:00;Vente;239000;25126
25127;2020-02-03 00:00:00;Vente;173000;25127
25128;2020-01-28 00:00:00;Vente;219000;25128
25129;2020-02-04 00:00:00;Vente;153000;25129
25130;2020-01-28 00:00:00;Vente;320000;25130
25131;2020-02-07 00:00:00;Vente;219000;25131
25132;2020-02-14 00:00:00;Vente;105000;25132
25133;2020-01-28 00:00:00;Vente;233250;25133
25134;2020-01-27 00:00:00;Vente;194240;25134
25135;2020-02-13 00:00:00;Vente;166000;25135
25136;2020-01-10 00:00:00;Vente;237000;25136
25137;2020-01-30 00:00:00;Vente;120000;25137
25138;2020-02-10 00:00:00;Vente;235850;25138
25139;2020-02-06 00:00:00;Vente;297000;25139
25140;2020-02-03 00:00:00;Vente;237000;25140
25141;2020-02-04 00:00:00;Vente;149200;25141
25142;2020-02-13 00:00:00;Vente;110000;25142
25143;2020-01-31 00:00:00;Vente;333000;25143
25144;2020-02-21 00:00:00;Vente;137000;25144
25145;2020-02-06 00:00:00;Vente;236000;25145
25146;2020-02-20 00:00:00;Vente;113000;25146
25147;2020-02-19 00:00:00;Vente;108400;25147
25148;2020-02-20 00:00:00;Vente;189000;25148
25149;2020-01-31 00:00:00;Vente;106000;25149
25150;2020-02-20 00:00:00;Vente;105000;25150
25151;2020-02-21 00:00:00;Vente;360000;25151
25152;2020-01-31 00:00:00;Vente;414200;25152
25153;2020-01-31 00:00:00;Vente;96000;25153
25154;2020-02-17 00:00:00;Vente;154000;25154
25155;2020-02-12 00:00:00;Vente;385000;25155
25156;2020-02-11 00:00:00;Vente;290000;25156
25157;2020-02-11 00:00:00;Vente;237600;25157
25158;2020-02-12 00:00:00;Vente;173500;25158
25159;2020-02-14 00:00:00;Vente;197660;25159
25160;2020-02-21 00:00:00;Vente;297000;25160
25161;2020-02-21 00:00:00;Vente;97000;25161
25162;2020-02-28 00:00:00;Vente;226000;25162
25163;2020-02-14 00:00:00;Vente;148500;25163
25164;2020-02-25 00:00:00;Vente;236000;25164
25165;2020-02-26 00:00:00;Vente;273000;25165
25166;2020-02-07 00:00:00;Vente;79400;25166
25167;2020-03-03 00:00:00;Vente;87500;25167
25168;2020-02-27 00:00:00;Vente;218000;25168
25169;2020-03-02 00:00:00;Vente;163500;25169
25170;2020-02-06 00:00:00;Vente;80000;25170
25171;2020-02-25 00:00:00;Vente;95000;25171
25172;2020-02-20 00:00:00;Vente;114000;25172
25173;2020-02-21 00:00:00;Vente;290250;25173
25174;2020-03-06 00:00:00;Vente;166000;25174
25175;2020-02-27 00:00:00;Vente;208589;25175
25176;2020-02-21 00:00:00;Vente;66000;25176
25177;2020-02-21 00:00:00;Vente;345860;25177
25178;2020-02-12 00:00:00;Vente;200000;25178
25179;2020-03-03 00:00:00;Vente;120000;25179
25180;2020-03-05 00:00:00;Vente;126950;25180
25181;2020-03-04 00:00:00;Vente;165470;25181
25182;2020-03-03 00:00:00;Vente;156010;25182
25183;2020-03-04 00:00:00;Vente;149900;25183
25184;2020-01-18 00:00:00;Vente;147000;25184
25185;2020-02-28 00:00:00;Vente;261060;25185
25186;2020-03-13 00:00:00;Vente;208000;25186
25187;2020-02-21 00:00:00;Vente;125000;25187
25188;2020-02-24 00:00:00;Vente;82500;25188
25189;2020-02-14 00:00:00;Vente;159800;25189
25190;2020-03-12 00:00:00;Vente;285000;25190
25191;2020-02-19 00:00:00;Vente;230000;25191
25192;2020-03-06 00:00:00;Vente;323587;25192
25193;2020-03-04 00:00:00;Vente;60000;25193
25194;2020-03-06 00:00:00;Vente;85083;25194
25195;2020-02-26 00:00:00;Vente;135000;25195
25196;2020-03-03 00:00:00;Vente;56000;25196
25197;2020-03-03 00:00:00;Vente;229000;25197
25198;2020-03-13 00:00:00;Vente;193000;25198
25199;2020-03-03 00:00:00;Vente;532200;25199
25200;2020-03-05 00:00:00;Vente;243200;25200
25201;2020-03-09 00:00:00;Vente;25000;25201
25202;2020-03-09 00:00:00;Vente;220000;25202
25203;2020-03-13 00:00:00;Vente;239700;25203
25204;2020-03-04 00:00:00;Vente;35000;25204
25205;2020-03-04 00:00:00;Vente;66000;25205
25206;2020-03-09 00:00:00;Vente;215000;25206
25207;2020-03-09 00:00:00;Vente;119000;25207
25208;2020-02-24 00:00:00;Vente;156750;25208
25209;2020-02-28 00:00:00;Vente;281000;25209
25210;2020-02-27 00:00:00;Vente;133000;25210
25211;2020-03-20 00:00:00;Vente;267335;25211
25212;2020-03-18 00:00:00;Vente;190000;25212
25213;2020-03-18 00:00:00;Vente;174900;25213
25214;2020-03-11 00:00:00;Vente;159140;25214
25215;2020-03-09 00:00:00;Vente;206000;25215
25216;2020-03-17 00:00:00;Vente;260000;25216
25217;2020-03-30 00:00:00;Vente;248000;25217
25218;2020-02-28 00:00:00;Vente;50000;25218
25219;2020-03-09 00:00:00;Vente;171000;25219
25220;2020-03-04 00:00:00;Vente;104000;25220
25221;2020-03-17 00:00:00;Vente;864030;25221
25222;2020-04-15 00:00:00;Vente;95000;25222
25223;2020-04-20 00:00:00;Vente;303000;25223
25224;2020-05-04 00:00:00;Vente;237200;25224
25225;2020-05-06 00:00:00;Vente;118000;25225
25226;2020-04-06 00:00:00;Vente;135000;25226
25227;2020-04-30 00:00:00;Vente;232000;25227
25228;2020-05-15 00:00:00;Vente;176000;25228
25229;2020-05-13 00:00:00;Vente;99000;25229
25230;2020-05-11 00:00:00;Vente;390000;25230
25231;2020-05-14 00:00:00;Vente;375000;25231
25232;2020-05-18 00:00:00;Vente;196000;25232
25233;2020-05-13 00:00:00;Vente;243810;25233
25234;2020-05-15 00:00:00;Vente;320000;25234
25235;2020-05-20 00:00:00;Vente;231000;25235
25236;2020-05-06 00:00:00;Vente;307000;25236
25237;2020-05-20 00:00:00;Vente;123000;25237
25238;2020-05-14 00:00:00;Vente;224500;25238
25239;2020-04-29 00:00:00;Vente;180000;25239
25240;2020-05-19 00:00:00;Vente;269000;25240
25241;2020-05-26 00:00:00;Vente;172000;25241
25242;2020-05-11 00:00:00;Vente;55000;25242
25243;2020-05-19 00:00:00;Vente;50000;25243
25244;2020-05-27 00:00:00;Vente;352000;25244
25245;2020-05-22 00:00:00;Vente;165000;25245
25246;2020-05-13 00:00:00;Vente;120000;25246
25247;2020-05-11 00:00:00;Vente;510000;25247
25248;2020-05-29 00:00:00;Vente;217000;25248
25249;2020-05-20 00:00:00;Vente;249020;25249
25250;2020-06-04 00:00:00;Vente;66500;25250
25251;2020-05-29 00:00:00;Vente;80000;25251
25252;2020-05-19 00:00:00;Vente;102000;25252
25253;2020-05-25 00:00:00;Vente;252500;25253
25254;2020-05-25 00:00:00;Vente;310000;25254
25255;2020-05-13 00:00:00;Vente;189000;25255
25256;2020-05-15 00:00:00;Vente;163000;25256
25257;2020-05-19 00:00:00;Vente;150000;25257
25258;2020-05-27 00:00:00;Vente;247000;25258
25259;2020-05-22 00:00:00;Vente;146000;25259
25260;2020-05-26 00:00:00;Vente;187000;25260
25261;2020-06-02 00:00:00;Vente;161450;25261
25262;2020-05-19 00:00:00;Vente;139000;25262
25263;2020-05-11 00:00:00;Vente;130000;25263
25264;2020-05-14 00:00:00;Vente;93855;25264
25265;2020-05-29 00:00:00;Vente;505000;25265
25266;2020-06-08 00:00:00;Vente;273000;25266
25267;2020-05-20 00:00:00;Vente;100000;25267
25268;2020-05-29 00:00:00;Vente;90000;25268
25269;2020-05-13 00:00:00;Vente;42041;25269
25270;2020-06-05 00:00:00;Vente;658626.9;25270
25271;2020-06-04 00:00:00;Vente;299920;25271
25272;2020-05-26 00:00:00;Vente;198500;25272
25273;2020-05-28 00:00:00;Vente;232000;25273
25274;2020-06-05 00:00:00;Vente;149000;25274
25275;2020-05-26 00:00:00;Vente;124000;25275
25276;2020-05-19 00:00:00;Vente;670000;25276
25277;2020-05-27 00:00:00;Vente;35000;25277
25278;2020-05-28 00:00:00;Vente;170000;25278
25279;2020-05-27 00:00:00;Vente;180000;25279
25280;2020-05-27 00:00:00;Vente;145000;25280
25281;2020-05-27 00:00:00;Vente;129000;25281
25282;2020-05-26 00:00:00;Vente;281000;25282
25283;2020-06-02 00:00:00;Vente;319900;25283
25284;2020-05-19 00:00:00;Vente;229990;25284
25285;2020-06-11 00:00:00;Vente;116000;25285
25286;2020-06-09 00:00:00;Vente;60000;25286
25287;2020-06-11 00:00:00;Vente;115000;25287
25288;2020-06-12 00:00:00;Vente;175000;25288
25289;2020-06-03 00:00:00;Vente;50500;25289
25290;2020-05-29 00:00:00;Vente;173000;25290
25291;2020-05-28 00:00:00;Vente;62500;25291
25292;2020-06-12 00:00:00;Vente;226900;25292
25293;2020-06-16 00:00:00;Vente;255000;25293
25294;2020-05-27 00:00:00;Vente;212000;25294
25295;2020-06-05 00:00:00;Vente;299900;25295
25296;2020-05-19 00:00:00;Vente;200500;25296
25297;2020-05-28 00:00:00;Vente;211200;25297
25298;2020-05-19 00:00:00;Vente;90000;25298
25299;2020-05-22 00:00:00;Vente;369000;25299
25300;2020-06-17 00:00:00;Vente;160850;25300
25301;2020-05-28 00:00:00;Vente;86000;25301
25302;2020-05-28 00:00:00;Vente;80000;25302
25303;2020-05-29 00:00:00;Vente;190000;25303
25304;2020-05-22 00:00:00;Vente;140000;25304
25305;2020-06-01 00:00:00;Vente;148000;25305
25306;2020-06-10 00:00:00;Vente;497580;25306
25307;2020-06-02 00:00:00;Vente;118000;25307
25308;2020-05-29 00:00:00;Vente;248000;25308
25309;2020-06-05 00:00:00;Vente;147000;25309
25310;2020-06-16 00:00:00;Vente;195000;25310
25311;2020-06-05 00:00:00;Vente;148000;25311
25312;2020-06-10 00:00:00;Vente;177650;25312
25313;2020-06-15 00:00:00;Vente;158500;25313
25314;2020-06-16 00:00:00;Vente;57000;25314
25315;2020-06-04 00:00:00;Vente;60000;25315
25316;2020-06-15 00:00:00;Vente;100000;25316
25317;2020-06-12 00:00:00;Vente;60000;25317
25318;2020-06-16 00:00:00;Vente;242600;25318
25319;2020-06-17 00:00:00;Vente;232000;25319
25320;2020-06-12 00:00:00;Vente;133300;25320
25321;2020-06-19 00:00:00;Vente;221000;25321
25322;2020-06-23 00:00:00;Vente;34000;25322
25323;2020-06-16 00:00:00;Vente;115000;25323
25324;2020-06-18 00:00:00;Vente;178000;25324
25325;2020-06-18 00:00:00;Vente;373075;25325
25326;2020-06-03 00:00:00;Vente;88000;25326
25327;2020-06-12 00:00:00;Vente;197000;25327
25328;2020-05-29 00:00:00;Vente;280000;25328
25329;2020-06-15 00:00:00;Vente;65000;25329
25330;2020-06-15 00:00:00;Vente;225000;25330
25331;2020-06-23 00:00:00;Vente;128000;25331
25332;2020-06-25 00:00:00;Vente;156900;25332
25333;2020-06-24 00:00:00;Vente;408500;25333
25334;2020-05-29 00:00:00;Vente;180000;25334
25335;2020-06-09 00:00:00;Vente;555502.2;25335
25336;2020-06-11 00:00:00;Vente;160000;25336
25337;2020-06-19 00:00:00;Vente;187000;25337
25338;2020-06-22 00:00:00;Vente;263000;25338
25339;2020-06-23 00:00:00;Vente;52000;25339
25340;2020-06-17 00:00:00;Vente;136000;25340
25341;2020-06-04 00:00:00;Vente;438550;25341
25342;2020-06-30 00:00:00;Vente;155000;25342
25343;2020-06-26 00:00:00;Vente;583000;25343
25344;2020-06-15 00:00:00;Vente;168000;25344
25345;2020-06-26 00:00:00;Vente;55000;25345
25346;2020-06-23 00:00:00;Vente;484231;25346
25347;2020-06-04 00:00:00;Vente;148263;25347
25348;2020-06-15 00:00:00;Vente;185000;25348
25349;2020-06-18 00:00:00;Vente;210000;25349
25350;2020-06-16 00:00:00;Vente;178000;25350
25351;2020-06-23 00:00:00;Vente;149000;25351
25352;2020-06-12 00:00:00;Vente;387500;25352
25353;2020-06-23 00:00:00;Vente;20000;25353
25354;2020-06-26 00:00:00;Vente;192000;25354
25355;2020-06-24 00:00:00;Vente;78288;25355
25356;2020-06-25 00:00:00;Vente;238000;25356
25357;2020-06-09 00:00:00;Vente;143000;25357
25358;2020-06-29 00:00:00;Vente;89620;25358
25359;2020-06-25 00:00:00;Vente;178000;25359
25360;2020-06-30 00:00:00;Vente;373950;25360
25361;2020-06-26 00:00:00;Vente;330000;25361
25362;2020-06-11 00:00:00;Vente;210000;25362
25363;2020-06-24 00:00:00;Vente;95320;25363
25364;2020-06-30 00:00:00;Vente;260000;25364
25365;2020-06-30 00:00:00;Vente;189900;25365
25366;2020-06-18 00:00:00;Vente;479610;25366
25367;2020-06-30 00:00:00;Vente;125000;25367
25368;2020-06-18 00:00:00;Vente;319000;25368
25369;2020-06-30 00:00:00;Vente;485000;25369
25370;2020-06-22 00:00:00;Vente;450000;25370
25371;2020-06-25 00:00:00;Vente;113000;25371
25372;2020-06-24 00:00:00;Vente;120000;25372
25373;2020-06-22 00:00:00;Vente;255000;25373
25374;2020-06-25 00:00:00;Vente;170000;25374
25375;2020-06-24 00:00:00;Vente;824400;25375
25376;2020-06-25 00:00:00;Vente;171500;25376
25377;2020-06-30 00:00:00;Vente;160000;25377
25378;2020-06-30 00:00:00;Vente;294000;25378
25379;2020-06-30 00:00:00;Vente;302360;25379
25380;2020-06-29 00:00:00;Vente;116000;25380
25381;2020-06-30 00:00:00;Vente;315000;25381
25382;2020-06-05 00:00:00;Vente;170000;25382
25383;2020-06-26 00:00:00;Vente;354000;25383
25384;2020-06-04 00:00:00;Vente;150000;25384
25385;2020-05-18 00:00:00;Vente;158000;25385
25386;2020-06-29 00:00:00;Vente;225000;25386
25387;2020-01-08 00:00:00;Vente;80000;25387
25388;2020-01-06 00:00:00;Vente;187000;25388
25389;2020-01-15 00:00:00;Vente;285000;25389
25390;2020-01-15 00:00:00;Vente;86000;25390
25391;2020-01-09 00:00:00;Vente;137000;25391
25392;2020-01-15 00:00:00;Vente;115000;25392
25393;2020-01-14 00:00:00;Vente;80000;25393
25394;2020-01-02 00:00:00;Vente;65000;25394
25395;2020-01-17 00:00:00;Vente;119000;25395
25396;2020-01-15 00:00:00;Vente;83320;25396
25397;2020-01-13 00:00:00;Vente;112000;25397
25398;2020-01-10 00:00:00;Vente;166000;25398
25399;2020-01-17 00:00:00;Vente;154000;25399
25400;2020-01-17 00:00:00;Vente;221600;25400
25401;2020-01-13 00:00:00;Vente;151000;25401
25402;2020-01-11 00:00:00;Vente;91500;25402
25403;2020-01-10 00:00:00;Vente;224000;25403
25404;2020-01-22 00:00:00;Vente;134500;25404
25405;2020-01-23 00:00:00;Vente;110000;25405
25406;2020-01-09 00:00:00;Vente;147000;25406
25407;2020-01-15 00:00:00;Vente;113812;25407
25408;2020-01-29 00:00:00;Vente;40000;25408
25409;2020-01-07 00:00:00;Vente;199120;25409
25410;2020-01-23 00:00:00;Vente;49175;25410
25411;2020-01-14 00:00:00;Vente;65795.5;25411
25412;2020-01-23 00:00:00;Vente;98412;25412
25413;2020-02-07 00:00:00;Vente;307000;25413
25414;2020-02-06 00:00:00;Vente;76000;25414
25415;2020-02-06 00:00:00;Vente;89100;25415
25416;2020-02-05 00:00:00;Vente;187000;25416
25417;2020-02-04 00:00:00;Vente;220000;25417
25418;2020-02-03 00:00:00;Vente;138000;25418
25419;2020-02-10 00:00:00;Vente;145000;25419
25420;2020-02-10 00:00:00;Vente;170000;25420
25421;2020-01-30 00:00:00;Vente;158000;25421
25422;2020-02-03 00:00:00;Vente;168000;25422
25423;2020-02-07 00:00:00;Vente;163390;25423
25424;2020-02-12 00:00:00;Vente;129000;25424
25425;2020-01-28 00:00:00;Vente;104000;25425
25426;2020-01-31 00:00:00;Vente;227000;25426
25427;2020-02-18 00:00:00;Vente;80000;25427
25428;2020-02-11 00:00:00;Vente;120000;25428
25429;2020-02-13 00:00:00;Vente;45561;25429
25430;2020-02-07 00:00:00;Vente;1300000;25430
25431;2020-02-24 00:00:00;Vente;126500;25431
25432;2020-01-30 00:00:00;Vente;98000;25432
25433;2020-02-03 00:00:00;Vente;179000;25433
25434;2020-01-31 00:00:00;Vente;115000;25434
25435;2020-02-24 00:00:00;Vente;177000;25435
25436;2020-02-21 00:00:00;Vente;147700;25436
25437;2020-02-26 00:00:00;Vente;95000;25437
25438;2020-02-19 00:00:00;Vente;190500;25438
25439;2020-02-21 00:00:00;Vente;179020;25439
25440;2020-02-17 00:00:00;Vente;95000;25440
25441;2020-02-20 00:00:00;Vente;181000;25441
25442;2020-02-04 00:00:00;Vente;104500;25442
25443;2020-02-18 00:00:00;Vente;330000;25443
25444;2020-03-02 00:00:00;Vente;169000;25444
25445;2020-03-04 00:00:00;Vente;89000;25445
25446;2020-03-04 00:00:00;Vente;125000;25446
25447;2020-02-28 00:00:00;Vente;62000;25447
25448;2020-02-13 00:00:00;Vente;94500;25448
25449;2020-02-21 00:00:00;Vente;125000;25449
25450;2020-02-13 00:00:00;Vente;325000;25450
25451;2020-03-04 00:00:00;Vente;200000;25451
25452;2020-02-26 00:00:00;Vente;;25452
25453;2020-03-05 00:00:00;Vente;138300;25453
25454;2020-03-05 00:00:00;Vente;114000;25454
25455;2020-03-04 00:00:00;Vente;98000;25455
25456;2020-02-28 00:00:00;Vente;128244;25456
25457;2020-03-03 00:00:00;Vente;140000;25457
25458;2020-02-27 00:00:00;Vente;52500;25458
25459;2020-03-11 00:00:00;Vente;106000;25459
25460;2020-03-09 00:00:00;Vente;146000;25460
25461;2020-03-10 00:00:00;Vente;211000;25461
25462;2020-02-25 00:00:00;Vente;79000;25462
25463;2020-02-19 00:00:00;Vente;153500;25463
25464;2020-02-28 00:00:00;Vente;151500;25464
25465;2020-01-31 00:00:00;Vente;190530;25465
25466;2020-03-12 00:00:00;Vente;80500;25466
25467;2020-03-06 00:00:00;Vente;71000;25467
25468;2020-03-11 00:00:00;Vente;235000;25468
25469;2020-03-13 00:00:00;Vente;50000;25469
25470;2020-03-16 00:00:00;Vente;55000;25470
25471;2020-03-11 00:00:00;Vente;149000;25471
25472;2020-03-17 00:00:00;Vente;153000;25472
25473;2020-03-27 00:00:00;Vente;145000;25473
25474;2020-03-16 00:00:00;Vente;65379.7;25474
25475;2020-03-06 00:00:00;Vente;128000;25475
25476;2020-03-16 00:00:00;Vente;53360;25476
25477;2020-03-18 00:00:00;Vente;139000;25477
25478;2020-02-28 00:00:00;Vente;152500;25478
25479;2020-02-24 00:00:00;Vente;100000;25479
25480;2020-04-04 00:00:00;Vente;215000;25480
25481;2020-04-01 00:00:00;Vente;90000;25481
25482;2020-04-10 00:00:00;Vente;180000;25482
25483;2020-03-20 00:00:00;Vente;129050;25483
25484;2020-03-31 00:00:00;Vente;218760;25484
25485;2020-03-27 00:00:00;Vente;271450;25485
25486;2020-04-03 00:00:00;Vente;83900;25486
25487;2020-04-17 00:00:00;Vente;219000;25487
25488;2020-04-20 00:00:00;Vente;134000;25488
25489;2020-02-27 00:00:00;Vente;150000;25489
25490;2020-04-24 00:00:00;Vente;130000;25490
25491;2020-03-11 00:00:00;Vente;115000;25491
25492;2020-04-28 00:00:00;Vente;196500;25492
25493;2020-04-24 00:00:00;Vente;179900;25493
25494;2020-04-30 00:00:00;Vente;168000;25494
25495;2020-03-12 00:00:00;Vente;108000;25495
25496;2020-05-22 00:00:00;Vente;135000;25496
25497;2020-05-18 00:00:00;Vente;110000;25497
25498;2020-05-20 00:00:00;Vente;250000;25498
25499;2020-05-18 00:00:00;Vente;129000;25499
25500;2020-04-23 00:00:00;Vente;158000;25500
25501;2020-05-20 00:00:00;Vente;162000;25501
25502;2020-04-30 00:00:00;Vente;130000;25502
25503;2020-05-22 00:00:00;Vente;169000;25503
25504;2020-05-13 00:00:00;Vente;155000;25504
25505;2020-05-13 00:00:00;Vente;237500;25505
25506;2020-05-13 00:00:00;Vente;123000;25506
25507;2020-06-02 00:00:00;Vente;87500;25507
25508;2020-05-25 00:00:00;Vente;220000;25508
25509;2020-05-14 00:00:00;Vente;112000;25509
25510;2020-05-26 00:00:00;Vente;87000;25510
25511;2020-05-26 00:00:00;Vente;91791.25;25511
25512;2020-05-28 00:00:00;Vente;107000;25512
25513;2020-05-25 00:00:00;Vente;240000;25513
25514;2020-04-30 00:00:00;Vente;135000;25514
25515;2020-05-29 00:00:00;Vente;145000;25515
25516;2020-05-15 00:00:00;Vente;264000;25516
25517;2020-05-15 00:00:00;Vente;151000;25517
25518;2020-06-02 00:00:00;Vente;130000;25518
25519;2020-06-03 00:00:00;Vente;309000;25519
25520;2020-05-28 00:00:00;Vente;120500;25520
25521;2020-05-19 00:00:00;Vente;160000;25521
25522;2020-05-27 00:00:00;Vente;163405;25522
25523;2020-05-19 00:00:00;Vente;143000;25523
25524;2020-05-25 00:00:00;Vente;180000;25524
25525;2020-06-04 00:00:00;Vente;185000;25525
25526;2020-06-04 00:00:00;Vente;157000;25526
25527;2020-06-03 00:00:00;Vente;103000;25527
25528;2020-05-20 00:00:00;Vente;160000;25528
25529;2020-06-09 00:00:00;Vente;212000;25529
25530;2020-06-08 00:00:00;Vente;306500;25530
25531;2020-06-11 00:00:00;Vente;;25531
25532;2020-06-03 00:00:00;Vente;102000;25532
25533;2020-05-28 00:00:00;Vente;198500;25533
25534;2020-06-02 00:00:00;Vente;245000;25534
25535;2020-06-11 00:00:00;Vente;166000;25535
25536;2020-06-15 00:00:00;Vente;245000;25536
25537;2020-06-09 00:00:00;Vente;133500;25537
25538;2020-06-11 00:00:00;Vente;74564.7;25538
25539;2020-06-22 00:00:00;Vente;140000;25539
25540;2020-01-13 00:00:00;Vente;223000;25540
25541;2020-01-08 00:00:00;Vente;181900;25541
25542;2020-01-02 00:00:00;Vente;326500;25542
25543;2020-01-02 00:00:00;Vente;275050;25543
25544;2020-01-20 00:00:00;Vente;115000;25544
25545;2020-01-24 00:00:00;Vente;157000;25545
25546;2020-01-23 00:00:00;Vente;151560;25546
25547;2020-01-21 00:00:00;Vente;144000;25547
25548;2020-01-15 00:00:00;Vente;128000;25548
