Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5154","Autres utilisations (non alimentaire)","2511","Bl? et produits","2017","2017","Milliers de tonnes","7","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5142","Nourriture","2511","Bl? et produits","2017","2017","Milliers de tonnes","619","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2511","Bl? et produits","2017","2017","kg","15.04","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilit? alimentaire (Kcal/personne/jour)","2511","Bl? et produits","2017","2017","Kcal/personne/jour","116","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2511","Bl? et produits","2017","2017","g/personne/jour","3.64","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2511","Bl? et produits","2017","2017","g/personne/jour","0.49","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5511","Production","2807","Riz et produits","2017","2017","Milliers de tonnes","189","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5611","Importations - Quantit?","2807","Riz et produits","2017","2017","Milliers de tonnes","202","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5072","Variation de stock","2807","Riz et produits","2017","2017","Milliers de tonnes","-19","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5911","Exportations - Quantit?","2807","Riz et produits","2017","2017","Milliers de tonnes","19","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","391","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5521","Aliments pour animaux","2807","Riz et produits","2017","2017","Milliers de tonnes","3","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5123","Pertes","2807","Riz et produits","2017","2017","Milliers de tonnes","7","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5154","Autres utilisations (non alimentaire)","2807","Riz et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5142","Nourriture","2807","Riz et produits","2017","2017","Milliers de tonnes","377","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2807","Riz et produits","2017","2017","kg","9.15","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilit? alimentaire (Kcal/personne/jour)","2807","Riz et produits","2017","2017","Kcal/personne/jour","72","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2807","Riz et produits","2017","2017","g/personne/jour","1.42","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2807","Riz et produits","2017","2017","g/personne/jour","0.19","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5511","Production","2513","Orge et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5611","Importations - Quantit?","2513","Orge et produits","2017","2017","Milliers de tonnes","21","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5072","Variation de stock","2513","Orge et produits","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5911","Exportations - Quantit?","2513","Orge et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","20","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5521","Aliments pour animaux","2513","Orge et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5142","Nourriture","2513","Orge et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2513","Orge et produits","2017","2017","kg","0","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilit? alimentaire (Kcal/personne/jour)","2513","Orge et produits","2017","2017","Kcal/personne/jour","0","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2513","Orge et produits","2017","2017","g/personne/jour","0","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2513","Orge et produits","2017","2017","g/personne/jour","0","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5511","Production","2514","Ma?s et produits","2017","2017","Milliers de tonnes","2814","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5611","Importations - Quantit?","2514","Ma?s et produits","2017","2017","Milliers de tonnes","6","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5072","Variation de stock","2514","Ma?s et produits","2017","2017","Milliers de tonnes","-141","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5911","Exportations - Quantit?","2514","Ma?s et produits","2017","2017","Milliers de tonnes","402","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","2559","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5521","Aliments pour animaux","2514","Ma?s et produits","2017","2017","Milliers de tonnes","141","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5123","Pertes","2514","Ma?s et produits","2017","2017","Milliers de tonnes","129","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5154","Autres utilisations (non alimentaire)","2514","Ma?s et produits","2017","2017","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5142","Nourriture","2514","Ma?s et produits","2017","2017","Milliers de tonnes","1881","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2514","Ma?s et produits","2017","2017","kg","45.69","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilit? alimentaire (Kcal/personne/jour)","2514","Ma?s et produits","2017","2017","Kcal/personne/jour","395","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2514","Ma?s et produits","2017","2017","g/personne/jour","9.35","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2514","Ma?s et produits","2017","2017","g/personne/jour","2.25","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5611","Importations - Quantit?","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5072","Variation de stock","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5911","Exportations - Quantit?","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5142","Nourriture","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2515","Seigle et produits","2017","2017","kg","0","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilit? alimentaire (Kcal/personne/jour)","2515","Seigle et produits","2017","2017","Kcal/personne/jour","0","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2515","Seigle et produits","2017","2017","g/personne/jour","0","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2515","Seigle et produits","2017","2017","g/personne/jour","0","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5611","Importations - Quantit?","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5072","Variation de stock","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5911","Exportations - Quantit?","2516","Avoine","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","-1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5142","Nourriture","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2516","Avoine","2017","2017","kg","0","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilit? alimentaire (Kcal/personne/jour)","2516","Avoine","2017","2017","Kcal/personne/jour","0","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2516","Avoine","2017","2017","g/personne/jour","0","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2516","Avoine","2017","2017","g/personne/jour","0","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5511","Production","2517","Millet et produits","2017","2017","Milliers de tonnes","186","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5611","Importations - Quantit?","2517","Millet et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5072","Variation de stock","2517","Millet et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5911","Exportations - Quantit?","2517","Millet et produits","2017","2017","Milliers de tonnes","87","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","99","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5521","Aliments pour animaux","2517","Millet et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5123","Pertes","2517","Millet et produits","2017","2017","Milliers de tonnes","9","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5142","Nourriture","2517","Millet et produits","2017","2017","Milliers de tonnes","71","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2517","Millet et produits","2017","2017","kg","1.73","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilit? alimentaire (Kcal/personne/jour)","2517","Millet et produits","2017","2017","Kcal/personne/jour","13","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2517","Millet et produits","2017","2017","g/personne/jour","0.21","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2517","Millet et produits","2017","2017","g/personne/jour","0.05","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5511","Production","2518","Sorgho et produits","2017","2017","Milliers de tonnes","202","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5611","Importations - Quantit?","2518","Sorgho et produits","2017","2017","Milliers de tonnes","16","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5072","Variation de stock","2518","Sorgho et produits","2017","2017","Milliers de tonnes","6","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5911","Exportations - Quantit?","2518","Sorgho et produits","2017","2017","Milliers de tonnes","79","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","133","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5521","Aliments pour animaux","2518","Sorgho et produits","2017","2017","Milliers de tonnes","9","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5123","Pertes","2518","Sorgho et produits","2017","2017","Milliers de tonnes","9","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5142","Nourriture","2518","Sorgho et produits","2017","2017","Milliers de tonnes","9","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2518","Sorgho et produits","2017","2017","kg","0.21","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilit? alimentaire (Kcal/personne/jour)","2518","Sorgho et produits","2017","2017","Kcal/personne/jour","2","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2518","Sorgho et produits","2017","2017","g/personne/jour","0.06","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2518","Sorgho et produits","2017","2017","g/personne/jour","0.02","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5511","Production","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","33","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5611","Importations - Quantit?","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5072","Variation de stock","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5911","Exportations - Quantit?","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","13","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","19","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5521","Aliments pour animaux","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5142","Nourriture","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","29","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2520","C?r?ales, Autres","2017","2017","kg","0.71","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilit? alimentaire (Kcal/personne/jour)","2520","C?r?ales, Autres","2017","2017","Kcal/personne/jour","7","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2520","C?r?ales, Autres","2017","2017","g/personne/jour","0.2","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2520","C?r?ales, Autres","2017","2017","g/personne/jour","0.02","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5511","Production","2511","Bl? et produits","2017","2017","Milliers de tonnes","6079","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5611","Importations - Quantit?","2511","Bl? et produits","2017","2017","Milliers de tonnes","2145","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5072","Variation de stock","2511","Bl? et produits","2017","2017","Milliers de tonnes","160","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5911","Exportations - Quantit?","2511","Bl? et produits","2017","2017","Milliers de tonnes","545","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","7519","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5521","Aliments pour animaux","2511","Bl? et produits","2017","2017","Milliers de tonnes","1358","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5123","Pertes","2511","Bl? et produits","2017","2017","Milliers de tonnes","279","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5142","Nourriture","2511","Bl? et produits","2017","2017","Milliers de tonnes","5401","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2511","Bl? et produits","2017","2017","kg","169","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","664","Disponibilit? alimentaire (Kcal/personne/jour)","2511","Bl? et produits","2017","2017","Kcal/personne/jour","1318","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2511","Bl? et produits","2017","2017","g/personne/jour","39.45","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2511","Bl? et produits","2017","2017","g/personne/jour","4","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5511","Production","2807","Riz et produits","2017","2017","Milliers de tonnes","395","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5611","Importations - Quantit?","2807","Riz et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5072","Variation de stock","2807","Riz et produits","2017","2017","Milliers de tonnes","94","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5911","Exportations - Quantit?","2807","Riz et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","301","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5521","Aliments pour animaux","2807","Riz et produits","2017","2017","Milliers de tonnes","6","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5123","Pertes","2807","Riz et produits","2017","2017","Milliers de tonnes","16","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5154","Autres utilisations (non alimentaire)","2807","Riz et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5142","Nourriture","2807","Riz et produits","2017","2017","Milliers de tonnes","264","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2807","Riz et produits","2017","2017","kg","8.26","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","664","Disponibilit? alimentaire (Kcal/personne/jour)","2807","Riz et produits","2017","2017","Kcal/personne/jour","53","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2807","Riz et produits","2017","2017","g/personne/jour","0.99","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2807","Riz et produits","2017","2017","g/personne/jour","0.1","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5511","Production","2513","Orge et produits","2017","2017","Milliers de tonnes","134","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5611","Importations - Quantit?","2513","Orge et produits","2017","2017","Milliers de tonnes","38","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5072","Variation de stock","2513","Orge et produits","2017","2017","Milliers de tonnes","8","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5911","Exportations - Quantit?","2513","Orge et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","164","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5521","Aliments pour animaux","2513","Orge et produits","2017","2017","Milliers de tonnes","60","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5123","Pertes","2513","Orge et produits","2017","2017","Milliers de tonnes","6","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5142","Nourriture","2513","Orge et produits","2017","2017","Milliers de tonnes","67","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2513","Orge et produits","2017","2017","kg","2.08","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","664","Disponibilit? alimentaire (Kcal/personne/jour)","2513","Orge et produits","2017","2017","Kcal/personne/jour","13","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2513","Orge et produits","2017","2017","g/personne/jour","0.36","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2513","Orge et produits","2017","2017","g/personne/jour","0.04","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5511","Production","2514","Ma?s et produits","2017","2017","Milliers de tonnes","389","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5611","Importations - Quantit?","2514","Ma?s et produits","2017","2017","Milliers de tonnes","45","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5072","Variation de stock","2514","Ma?s et produits","2017","2017","Milliers de tonnes","-40","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
